class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-root,stem-surface,stem-color,veil-type,veil-color,has-ring,ring-type,spore-print-color,habitat,season
p,1.23,x,g,y,f,d,d,n,1.27,2.19,b,s,n,p,,f,f,,d,u
p,1.41,x,g,n,f,d,d,n,1.59,2.3,z,s,n,u,,f,f,,h,a
p,1.96,x,g,y,f,d,d,n,2.68,2.92,z,s,n,u,,f,f,,h,u
p,1.37,x,g,n,f,d,d,n,1.98,2.53,c,s,n,u,,f,f,,h,u
p,1.9,x,g,y,f,d,d,n,2.24,2.63,b,s,n,u,,f,f,,h,a
p,1.72,x,g,n,f,d,d,n,2.17,2.64,c,s,n,u,,f,f,,d,u
p,1.61,x,g,y,f,d,d,n,2.01,2.63,e,s,n,u,,f,f,,d,a
p,1.17,x,g,y,f,d,d,n,1.78,2.4,u,s,n,p,,f,f,,h,a
p,1.25,x,g,y,f,d,d,n,1.22,2.42,r,s,n,u,,f,f,,h,a
p,1.63,x,g,y,f,d,d,n,2.36,2.77,e,s,n,p,,f,f,,d,a
p,1.39,x,g,y,f,d,d,n,1.58,2.51,r,s,n,p,,f,f,,h,a
p,1.62,x,g,y,f,d,d,n,2.3,2.56,z,s,n,u,,f,f,,d,a
p,1.64,x,g,y,f,d,d,n,1.58,2.31,s,s,n,u,,f,f,,d,a
p,1.31,x,g,y,f,d,d,n,1.84,2.51,r,s,n,u,,f,f,,d,u
p,1.66,x,g,y,f,d,d,n,1.75,2.45,c,s,n,u,,f,f,,h,a
p,1.42,x,g,y,f,d,d,n,2.0,2.43,u,s,n,u,,f,f,,h,u
p,1.6,x,g,n,f,d,d,n,1.88,2.35,z,s,n,u,,f,f,,h,a
p,1.44,x,g,y,f,d,d,n,2.15,2.49,z,s,n,u,,f,f,,h,a
p,1.7,x,g,y,f,d,d,n,1.89,2.32,b,s,n,p,,f,f,,h,a
p,1.6,x,g,n,f,d,d,n,2.3,2.55,s,s,n,p,,f,f,,h,a
p,1.21,x,g,y,f,d,d,n,1.74,2.36,b,s,n,u,,f,f,,d,a
p,1.32,x,g,n,f,d,d,n,1.82,2.38,z,s,n,p,,f,f,,h,u
p,1.7,x,g,n,f,d,d,n,2.09,2.73,e,s,n,p,,f,f,,d,u
p,1.87,x,g,y,f,d,d,n,2.65,2.82,z,s,n,p,,f,f,,h,a
p,1.26,x,g,n,f,d,d,n,2.17,2.4,b,s,n,p,,f,f,,h,a
p,1.62,x,g,n,f,d,d,n,2.13,2.59,s,s,n,u,,f,f,,d,a
p,1.49,x,g,n,f,d,d,n,2.22,2.53,z,s,n,p,,f,f,,d,u
p,1.43,x,g,y,f,d,d,n,2.61,2.67,b,s,n,p,,f,f,,h,u
p,1.57,x,g,y,f,d,d,n,2.31,2.64,u,s,n,u,,f,f,,d,u
p,1.86,x,g,n,f,d,d,n,2.61,2.54,z,s,n,u,,f,f,,h,u
p,1.5,x,g,y,f,d,d,n,2.41,2.81,u,s,n,u,,f,f,,h,u
p,1.52,x,g,y,f,d,d,n,2.2,2.6,e,s,n,u,,f,f,,d,u
p,1.63,x,g,y,f,d,d,n,2.22,2.69,s,s,n,p,,f,f,,d,u
p,1.37,x,g,y,f,d,d,n,1.89,2.51,z,s,n,p,,f,f,,d,a
p,1.24,x,g,y,f,d,d,n,2.0,2.35,z,s,n,p,,f,f,,h,u
p,1.48,x,g,y,f,d,d,n,2.07,2.32,u,s,n,u,,f,f,,h,u
p,1.43,x,g,y,f,d,d,n,2.07,2.7,c,s,n,p,,f,f,,d,a
p,1.5,x,g,y,f,d,d,n,2.42,2.49,z,s,n,u,,f,f,,d,u
p,1.39,x,g,n,f,d,d,n,2.28,2.4,z,s,n,p,,f,f,,d,u
p,1.77,x,g,y,f,d,d,n,2.87,2.92,s,s,n,p,,f,f,,h,u
p,1.43,x,g,n,f,d,d,n,2.28,2.56,r,s,n,p,,f,f,,d,u
p,1.68,x,g,n,f,d,d,n,2.66,2.65,e,s,n,u,,f,f,,d,a
p,1.71,x,g,n,f,d,d,n,2.16,2.81,z,s,n,p,,f,f,,h,a
p,1.5,x,g,n,f,d,d,n,2.05,2.59,s,s,n,u,,f,f,,h,u
p,1.43,x,g,y,f,d,d,n,1.99,2.47,u,s,n,u,,f,f,,h,a
p,1.06,x,g,n,f,d,d,n,1.52,2.33,e,s,n,p,,f,f,,h,a
p,1.55,x,g,n,f,d,d,n,2.41,2.8,e,s,n,p,,f,f,,h,a
p,1.6,x,g,n,f,d,d,n,1.94,2.58,e,s,n,p,,f,f,,h,a
p,1.56,x,g,y,f,d,d,n,2.49,2.61,s,s,n,u,,f,f,,d,u
p,1.1,x,g,n,f,d,d,n,1.5,2.48,b,s,n,u,,f,f,,h,u
p,1.59,x,g,n,f,d,d,n,1.92,2.61,b,s,n,p,,f,f,,h,a
p,1.36,x,g,y,f,d,d,n,2.01,2.52,b,s,n,p,,f,f,,d,u
p,1.57,x,g,n,f,d,d,n,2.22,2.59,r,s,n,p,,f,f,,d,a
p,1.59,x,g,n,f,d,d,n,1.96,2.66,z,s,n,u,,f,f,,d,a
p,1.31,x,g,y,f,d,d,n,2.13,2.54,r,s,n,u,,f,f,,d,a
p,1.43,x,g,y,f,d,d,n,1.51,2.32,s,s,n,p,,f,f,,h,a
p,1.7,x,g,y,f,d,d,n,2.2,2.66,r,s,n,p,,f,f,,h,a
p,1.51,x,g,n,f,d,d,n,2.35,2.7,r,s,n,p,,f,f,,h,u
p,1.28,x,g,n,f,d,d,n,1.99,2.35,e,s,n,p,,f,f,,h,u
p,1.6,x,g,y,f,d,d,n,2.17,2.66,s,s,n,p,,f,f,,h,a
p,1.36,x,g,y,f,d,d,n,1.91,2.47,z,s,n,p,,f,f,,d,a
p,1.29,x,g,y,f,d,d,n,1.8,2.27,e,s,n,u,,f,f,,h,a
p,1.81,x,g,n,f,d,d,n,1.91,2.46,s,s,n,u,,f,f,,h,a
p,1.63,x,g,y,f,d,d,n,2.01,2.56,s,s,n,u,,f,f,,h,u
p,1.52,x,g,y,f,d,d,n,2.37,2.52,s,s,n,p,,f,f,,d,a
p,1.37,x,g,y,f,d,d,n,1.98,2.45,c,s,n,p,,f,f,,h,a
p,1.64,x,g,n,f,d,d,n,2.67,3.01,e,s,n,u,,f,f,,h,u
p,1.72,x,g,n,f,d,d,n,2.12,2.73,b,s,n,p,,f,f,,d,a
p,1.51,x,g,n,f,d,d,n,2.22,2.55,s,s,n,u,,f,f,,h,a
p,1.48,x,g,n,f,d,d,n,2.04,2.47,c,s,n,p,,f,f,,d,u
p,1.5,x,g,y,f,d,d,n,2.44,2.69,c,s,n,u,,f,f,,h,a
p,1.38,x,g,n,f,d,d,n,1.77,2.28,s,s,n,p,,f,f,,h,a
p,1.58,x,g,y,f,d,d,n,1.2,1.92,s,s,n,p,,f,f,,d,u
p,1.53,x,g,n,f,d,d,n,2.09,2.57,e,s,n,u,,f,f,,d,a
p,1.7,x,g,y,f,d,d,n,2.13,2.79,c,s,n,u,,f,f,,h,a
p,1.15,x,g,n,f,d,d,n,1.75,2.38,b,s,n,p,,f,f,,d,u
p,1.71,x,g,n,f,d,d,n,2.19,2.46,e,s,n,u,,f,f,,d,a
p,1.66,x,g,y,f,d,d,n,2.33,2.77,e,s,n,u,,f,f,,d,u
p,1.2,x,g,n,f,d,d,n,1.91,2.43,z,s,n,p,,f,f,,h,a
p,1.67,x,g,y,f,d,d,n,1.83,2.54,s,s,n,p,,f,f,,h,a
p,1.3,x,g,n,f,d,d,n,1.38,2.48,c,s,n,p,,f,f,,d,u
p,1.74,x,g,n,f,d,d,n,2.28,2.81,e,s,n,u,,f,f,,h,a
p,1.71,x,g,n,f,d,d,n,2.21,2.84,b,s,n,u,,f,f,,d,u
p,1.44,x,g,n,f,d,d,n,2.28,2.28,r,s,n,p,,f,f,,h,a
p,1.62,x,g,y,f,d,d,n,2.18,2.6,e,s,n,u,,f,f,,d,a
p,1.75,x,g,y,f,d,d,n,2.18,2.76,c,s,n,u,,f,f,,h,u
p,1.54,x,g,n,f,d,d,n,1.94,2.48,u,s,n,p,,f,f,,d,u
p,1.65,x,g,y,f,d,d,n,2.14,2.35,r,s,n,u,,f,f,,h,a
p,1.46,x,g,y,f,d,d,n,2.39,2.61,u,s,n,p,,f,f,,d,a
p,1.7,x,g,y,f,d,d,n,2.39,2.61,b,s,n,p,,f,f,,h,u
p,1.7,x,g,y,f,d,d,n,2.57,2.82,z,s,n,u,,f,f,,d,u
p,1.23,x,g,n,f,d,d,n,1.96,2.48,z,s,n,p,,f,f,,h,u
p,1.62,x,g,n,f,d,d,n,2.56,2.73,u,s,n,p,,f,f,,d,a
p,1.37,x,g,n,f,d,d,n,1.88,2.35,b,s,n,p,,f,f,,h,u
p,1.27,x,g,y,f,d,d,n,2.2,2.35,e,s,n,u,,f,f,,d,u
p,1.62,x,g,y,f,d,d,n,2.07,2.54,z,s,n,p,,f,f,,h,u
p,1.12,x,g,n,f,d,d,n,2.11,2.56,b,s,n,u,,f,f,,d,a
p,1.49,x,g,y,f,d,d,n,1.98,2.58,c,s,n,p,,f,f,,h,a
p,1.23,x,g,n,f,d,d,n,1.56,2.29,u,s,n,u,,f,f,,h,a
p,1.49,x,g,y,f,d,d,n,2.0,2.41,s,s,n,p,,f,f,,h,u
p,1.49,x,g,n,f,d,d,n,1.69,2.37,r,s,n,p,,f,f,,h,a
p,1.4,x,g,n,f,d,d,n,1.4,2.32,c,s,n,p,,f,f,,h,a
p,1.52,x,g,y,f,d,d,n,2.16,2.67,c,s,n,p,,f,f,,d,a
p,1.65,x,g,n,f,d,d,n,1.91,2.25,z,s,n,p,,f,f,,d,u
p,1.43,x,g,n,f,d,d,n,2.14,2.55,z,s,n,p,,f,f,,h,a
p,1.4,x,g,y,f,d,d,n,2.21,2.5,z,s,n,p,,f,f,,h,a
p,1.48,x,g,n,f,d,d,n,2.87,2.81,b,s,n,u,,f,f,,h,u
p,1.64,x,g,y,f,d,d,n,1.84,2.62,c,s,n,u,,f,f,,d,a
p,1.47,x,g,y,f,d,d,n,2.02,2.6,u,s,n,p,,f,f,,h,a
p,1.78,x,g,n,f,d,d,n,2.38,2.47,b,s,n,p,,f,f,,h,u
p,1.7,x,g,y,f,d,d,n,2.09,2.59,u,s,n,p,,f,f,,d,u
p,1.63,x,g,n,f,d,d,n,2.16,2.73,b,s,n,u,,f,f,,h,u
p,1.69,x,g,n,f,d,d,n,2.19,2.57,u,s,n,p,,f,f,,d,u
p,1.34,x,g,n,f,d,d,n,2.56,2.5,s,s,n,p,,f,f,,d,u
p,1.4,x,g,n,f,d,d,n,1.99,2.51,b,s,n,p,,f,f,,h,u
p,1.45,x,g,y,f,d,d,n,1.8,2.35,c,s,n,u,,f,f,,h,u
p,1.43,x,g,y,f,d,d,n,2.1,2.57,s,s,n,p,,f,f,,h,a
p,1.82,x,g,n,f,d,d,n,2.15,2.65,s,s,n,u,,f,f,,d,u
p,1.33,x,g,y,f,d,d,n,1.89,2.53,r,s,n,u,,f,f,,d,a
p,2.01,x,g,y,f,d,d,n,2.77,2.85,u,s,n,u,,f,f,,d,u
p,1.28,x,g,n,f,d,d,n,1.49,2.3,z,s,n,u,,f,f,,h,u
p,1.4,x,g,y,f,d,d,n,1.45,2.31,b,s,n,u,,f,f,,h,u
p,1.5,x,g,n,f,d,d,n,2.11,2.52,c,s,n,p,,f,f,,d,a
p,1.25,x,g,n,f,d,d,n,2.14,2.6,e,s,n,u,,f,f,,d,u
p,1.62,x,g,n,f,d,d,n,1.47,2.3,u,s,n,u,,f,f,,h,a
p,1.63,x,g,y,f,d,d,n,2.26,2.61,e,s,n,p,,f,f,,h,u
p,1.27,x,g,n,f,d,d,n,2.13,2.56,c,s,n,u,,f,f,,d,u
p,1.53,x,g,y,f,d,d,n,1.92,2.5,e,s,n,u,,f,f,,h,u
p,1.61,x,g,y,f,d,d,n,2.32,2.66,c,s,n,p,,f,f,,h,a
p,1.54,x,g,y,f,d,d,n,1.71,2.47,c,s,n,p,,f,f,,d,a
p,1.67,x,g,n,f,d,d,n,2.8,2.7,b,s,n,p,,f,f,,d,u
p,1.5,x,g,n,f,d,d,n,2.07,2.48,u,s,n,u,,f,f,,h,u
p,1.85,x,g,n,f,d,d,n,2.24,2.57,u,s,n,p,,f,f,,h,a
p,1.74,x,g,y,f,d,d,n,1.9,2.49,s,s,n,p,,f,f,,h,u
p,1.56,x,g,y,f,d,d,n,1.65,2.5,b,s,n,p,,f,f,,d,a
p,1.52,x,g,y,f,d,d,n,1.95,2.68,c,s,n,p,,f,f,,d,u
p,1.45,x,g,y,f,d,d,n,1.72,2.41,s,s,n,u,,f,f,,d,u
p,1.57,x,g,n,f,d,d,n,2.11,2.5,s,s,n,u,,f,f,,d,u
p,1.7,x,g,y,f,d,d,n,2.0,2.61,r,s,n,p,,f,f,,h,u
p,1.48,x,g,n,f,d,d,n,1.69,2.28,b,s,n,u,,f,f,,h,u
p,1.17,x,g,y,f,d,d,n,1.61,2.21,r,s,n,u,,f,f,,h,u
p,1.29,x,g,n,f,d,d,n,2.25,2.5,c,s,n,u,,f,f,,d,u
p,1.38,x,g,n,f,d,d,n,1.58,2.33,s,s,n,p,,f,f,,h,u
p,1.81,x,g,y,f,d,d,n,2.07,2.61,z,s,n,p,,f,f,,h,u
p,1.46,x,g,n,f,d,d,n,1.84,2.52,s,s,n,p,,f,f,,d,a
p,1.47,x,g,y,f,d,d,n,1.77,2.41,b,s,n,p,,f,f,,h,u
p,1.85,x,g,n,f,d,d,n,2.42,2.89,b,s,n,u,,f,f,,h,u
p,1.93,x,g,y,f,d,d,n,2.79,2.95,c,s,n,p,,f,f,,h,u
p,1.53,x,g,y,f,d,d,n,2.02,2.56,s,s,n,p,,f,f,,d,u
p,1.44,x,g,y,f,d,d,n,1.74,2.41,s,s,n,p,,f,f,,h,u
p,1.61,x,g,y,f,d,d,n,1.77,2.19,u,s,n,p,,f,f,,h,u
p,1.7,x,g,n,f,d,d,n,2.14,2.63,s,s,n,p,,f,f,,h,a
p,1.48,x,g,y,f,d,d,n,1.49,2.4,c,s,n,p,,f,f,,d,u
p,1.61,x,g,y,f,d,d,n,2.01,2.7,b,s,n,p,,f,f,,h,a
p,1.39,x,g,n,f,d,d,n,2.45,2.65,z,s,n,p,,f,f,,d,a
p,1.55,x,g,y,f,d,d,n,1.8,2.41,s,s,n,p,,f,f,,d,a
p,1.34,x,g,y,f,d,d,n,2.11,2.55,b,s,n,p,,f,f,,h,a
p,1.64,x,g,y,f,d,d,n,1.96,2.57,e,s,n,u,,f,f,,d,a
p,1.46,x,g,y,f,d,d,n,1.61,2.21,b,s,n,u,,f,f,,h,a
p,1.67,x,g,y,f,d,d,n,2.22,2.59,b,s,n,u,,f,f,,d,a
p,1.66,x,g,n,f,d,d,n,2.11,2.48,r,s,n,p,,f,f,,h,u
p,1.53,x,g,y,f,d,d,n,2.36,2.52,u,s,n,p,,f,f,,h,u
p,1.56,x,g,y,f,d,d,n,1.56,2.12,e,s,n,u,,f,f,,d,a
p,1.66,x,g,y,f,d,d,n,1.6,2.34,e,s,n,p,,f,f,,d,a
p,1.51,x,g,n,f,d,d,n,1.95,2.48,z,s,n,p,,f,f,,h,u
p,1.5,x,g,n,f,d,d,n,1.91,2.37,s,s,n,p,,f,f,,d,u
p,1.36,x,g,y,f,d,d,n,1.81,2.21,e,s,n,u,,f,f,,d,a
p,1.49,x,g,n,f,d,d,n,2.58,2.66,s,s,n,u,,f,f,,h,u
p,1.36,x,g,y,f,d,d,n,2.13,2.4,c,s,n,u,,f,f,,h,a
p,1.69,x,g,n,f,d,d,n,2.12,2.65,b,s,n,p,,f,f,,d,u
p,1.49,x,g,n,f,d,d,n,2.59,2.66,z,s,n,p,,f,f,,d,u
p,1.61,x,g,y,f,d,d,n,2.46,2.79,b,s,n,u,,f,f,,d,a
p,1.56,x,g,y,f,d,d,n,2.2,2.56,s,s,n,p,,f,f,,h,a
p,1.28,x,g,n,f,d,d,n,1.91,2.36,r,s,n,u,,f,f,,h,a
p,1.56,x,g,y,f,d,d,n,2.18,2.42,z,s,n,p,,f,f,,d,u
p,1.56,x,g,y,f,d,d,n,2.24,2.5,b,s,n,u,,f,f,,d,a
p,1.51,x,g,y,f,d,d,n,1.71,2.42,e,s,n,u,,f,f,,d,u
p,1.68,x,g,n,f,d,d,n,1.99,2.57,u,s,n,p,,f,f,,h,a
p,1.56,x,g,y,f,d,d,n,2.14,2.61,z,s,n,u,,f,f,,h,a
p,1.59,x,g,y,f,d,d,n,1.79,2.37,r,s,n,p,,f,f,,d,a
p,8.25,f,w,e,f,x,d,w,16.74,7.72,r,g,n,p,,f,f,,d,u
p,7.66,x,t,n,f,x,c,w,15.06,7.41,r,g,n,p,,f,f,,d,u
p,5.9,f,h,n,f,x,d,w,13.42,6.94,r,g,n,p,,f,f,,d,u
p,7.15,x,t,n,f,x,d,w,15.24,7.95,r,g,n,p,,f,f,,d,u
p,6.08,f,w,e,f,x,f,w,13.89,7.13,r,g,n,p,,f,f,,d,u
p,5.54,x,w,e,f,x,f,w,14.08,8.25,r,g,n,u,,f,f,,d,a
p,7.16,x,t,n,f,x,d,w,11.78,7.54,r,g,n,p,,f,f,,d,u
p,7.25,f,w,e,f,x,c,w,12.46,6.71,r,g,n,p,,f,f,,d,a
p,6.52,x,w,n,f,x,f,w,14.3,8.84,r,g,n,u,,f,f,,d,a
p,6.19,f,t,e,f,x,d,w,15.45,7.61,r,g,n,u,,f,f,,d,u
p,6.79,x,h,e,f,x,d,w,12.99,7.17,r,g,n,p,,f,f,,d,u
p,7.89,x,w,n,f,x,f,w,15.35,7.46,r,g,n,p,,f,f,,d,u
p,7.59,x,w,n,f,x,d,w,11.84,8.07,r,g,n,u,,f,f,,d,u
p,7.08,x,t,e,f,x,c,w,17.16,7.67,r,g,n,u,,f,f,,d,a
p,7.82,f,t,n,f,x,c,w,15.1,8.06,r,g,n,u,,f,f,,d,u
p,7.01,f,h,e,f,x,d,w,15.64,7.54,r,g,n,p,,f,f,,d,u
p,7.45,f,w,e,f,x,d,w,14.83,7.69,r,g,n,p,,f,f,,d,a
p,7.0,x,h,e,f,x,c,w,14.9,7.96,r,g,n,u,,f,f,,d,u
p,6.75,x,h,e,f,x,f,w,10.23,7.03,r,g,n,p,,f,f,,d,u
p,7.85,f,h,e,f,x,c,w,14.41,7.68,r,g,n,u,,f,f,,d,u
p,6.73,x,h,e,f,x,d,w,15.02,8.17,r,g,n,p,,f,f,,d,a
p,8.49,x,h,e,f,x,d,w,13.81,7.39,r,g,n,p,,f,f,,d,u
p,4.83,x,t,e,f,x,d,w,12.54,5.13,r,g,n,u,,f,f,,d,a
p,7.27,f,w,e,f,x,d,w,10.19,6.93,r,g,n,u,,f,f,,d,u
p,6.13,x,t,e,f,x,c,w,13.02,7.66,r,g,n,u,,f,f,,d,a
p,7.39,x,t,e,f,x,f,w,11.58,6.24,r,g,n,u,,f,f,,d,a
p,7.89,x,h,n,f,x,d,w,17.08,9.07,r,g,n,u,,f,f,,d,a
p,5.97,x,w,n,f,x,f,w,16.11,7.52,r,g,n,u,,f,f,,d,a
p,7.12,x,h,e,f,x,c,w,13.47,7.1,r,g,n,p,,f,f,,d,a
p,6.67,f,t,e,f,x,f,w,13.56,6.75,r,g,n,u,,f,f,,d,a
p,8.35,x,t,e,f,x,c,w,14.9,6.97,r,g,n,p,,f,f,,d,a
p,5.6,x,t,e,f,x,c,w,12.38,7.39,r,g,n,u,,f,f,,d,a
p,7.35,f,w,e,f,x,f,w,14.23,8.04,r,g,n,p,,f,f,,d,u
p,6.71,x,h,e,f,x,f,w,10.73,6.34,r,g,n,u,,f,f,,d,a
p,10.23,f,t,e,f,x,d,w,17.02,9.53,r,g,n,p,,f,f,,d,a
p,7.32,x,h,n,f,x,d,w,12.61,7.42,r,g,n,u,,f,f,,d,u
p,7.85,f,w,n,f,x,d,w,15.99,8.26,r,g,n,u,,f,f,,d,u
p,8.44,f,t,e,f,x,f,w,15.29,8.98,r,g,n,u,,f,f,,d,a
p,7.78,f,h,n,f,x,c,w,16.16,9.82,r,g,n,u,,f,f,,d,a
p,7.24,f,t,n,f,x,f,w,15.27,8.67,r,g,n,u,,f,f,,d,a
p,8.61,x,w,e,f,x,c,w,14.49,7.38,r,g,n,p,,f,f,,d,u
p,6.65,x,t,n,f,x,d,w,14.37,7.73,r,g,n,u,,f,f,,d,a
p,4.93,f,t,n,f,x,c,w,12.01,7.57,r,g,n,p,,f,f,,d,u
p,7.19,f,h,e,f,x,c,w,13.29,7.64,r,g,n,u,,f,f,,d,u
p,7.98,x,t,e,f,x,d,w,14.29,8.05,r,g,n,u,,f,f,,d,a
p,7.43,f,t,n,f,x,c,w,12.76,7.55,r,g,n,p,,f,f,,d,u
p,6.27,f,w,n,f,x,d,w,13.64,7.13,r,g,n,u,,f,f,,d,u
p,7.7,x,w,n,f,x,d,w,13.69,7.4,r,g,n,p,,f,f,,d,u
p,4.76,f,h,e,f,x,f,w,14.11,7.38,r,g,n,u,,f,f,,d,u
p,8.01,x,t,e,f,x,c,w,16.25,8.27,r,g,n,p,,f,f,,d,u
p,6.77,x,w,n,f,x,d,w,15.32,7.5,r,g,n,p,,f,f,,d,u
p,6.45,f,h,n,f,x,f,w,16.02,7.88,r,g,n,u,,f,f,,d,a
p,4.94,f,h,n,f,x,d,w,11.65,6.18,r,g,n,u,,f,f,,d,a
p,7.71,f,h,n,f,x,c,w,13.82,7.24,r,g,n,u,,f,f,,d,u
p,7.91,f,t,n,f,x,f,w,15.01,8.47,r,g,n,u,,f,f,,d,a
p,7.34,x,t,n,f,x,f,w,14.7,8.51,r,g,n,u,,f,f,,d,a
p,8.15,x,w,e,f,x,c,w,15.11,9.03,r,g,n,p,,f,f,,d,a
p,6.81,x,t,e,f,x,c,w,15.02,8.73,r,g,n,u,,f,f,,d,u
p,7.63,f,h,n,f,x,c,w,10.57,6.19,r,g,n,p,,f,f,,d,a
p,6.87,x,h,e,f,x,c,w,13.82,6.85,r,g,n,u,,f,f,,d,a
p,6.09,x,h,n,f,x,d,w,16.15,7.23,r,g,n,u,,f,f,,d,u
p,7.7,x,h,e,f,x,f,w,15.11,6.7,r,g,n,u,,f,f,,d,a
p,7.07,x,h,n,f,x,f,w,12.92,6.85,r,g,n,u,,f,f,,d,a
p,4.77,f,w,n,f,x,c,w,12.65,6.29,r,g,n,p,,f,f,,d,u
p,7.03,f,t,e,f,x,c,w,14.46,7.47,r,g,n,u,,f,f,,d,a
p,6.74,f,h,n,f,x,f,w,13.44,7.13,r,g,n,p,,f,f,,d,a
p,6.58,x,w,e,f,x,c,w,13.84,8.62,r,g,n,p,,f,f,,d,a
p,6.17,x,w,n,f,x,d,w,12.47,6.58,r,g,n,p,,f,f,,d,u
p,6.66,x,w,n,f,x,f,w,13.74,7.7,r,g,n,u,,f,f,,d,a
p,8.42,x,w,e,f,x,f,w,15.24,8.18,r,g,n,u,,f,f,,d,u
p,8.43,x,h,n,f,x,c,w,12.57,7.29,r,g,n,u,,f,f,,d,a
p,5.59,f,h,e,f,x,d,w,9.56,6.92,r,g,n,p,,f,f,,d,u
p,6.25,f,t,e,f,x,c,w,15.16,8.25,r,g,n,u,,f,f,,d,a
p,6.05,f,w,e,f,x,d,w,13.14,7.85,r,g,n,p,,f,f,,d,u
p,7.78,f,w,e,f,x,d,w,12.52,7.67,r,g,n,u,,f,f,,d,a
p,7.22,x,w,n,f,x,d,w,13.21,7.29,r,g,n,u,,f,f,,d,u
p,7.28,f,h,n,f,x,c,w,11.13,6.09,r,g,n,u,,f,f,,d,a
p,7.02,x,h,n,f,x,d,w,13.97,6.39,r,g,n,u,,f,f,,d,a
p,7.45,x,h,n,f,x,c,w,14.13,7.77,r,g,n,p,,f,f,,d,u
p,7.53,x,w,e,f,x,c,w,14.03,7.97,r,g,n,p,,f,f,,d,u
p,7.72,f,t,n,f,x,f,w,14.21,7.67,r,g,n,u,,f,f,,d,a
p,4.93,f,h,n,f,x,c,w,10.78,6.69,r,g,n,p,,f,f,,d,u
p,4.6,x,t,e,f,x,d,w,11.68,6.95,r,g,n,u,,f,f,,d,u
p,7.07,x,t,e,f,x,c,w,13.68,6.45,r,g,n,u,,f,f,,d,a
p,8.3,x,t,n,f,x,d,w,16.75,8.18,r,g,n,p,,f,f,,d,u
p,8.8,x,h,e,f,x,c,w,14.9,7.86,r,g,n,p,,f,f,,d,u
p,7.74,f,t,n,f,x,c,w,12.08,7.78,r,g,n,u,,f,f,,d,u
p,7.62,x,t,n,f,x,d,w,13.84,7.37,r,g,n,u,,f,f,,d,a
p,6.66,f,w,e,f,x,c,w,14.98,7.01,r,g,n,p,,f,f,,d,u
p,5.54,x,t,e,f,x,c,w,12.46,7.61,r,g,n,u,,f,f,,d,u
p,7.19,x,t,e,f,x,f,w,12.47,6.11,r,g,n,u,,f,f,,d,a
p,5.62,x,w,n,f,x,f,w,13.39,7.4,r,g,n,p,,f,f,,d,a
p,6.53,x,h,n,f,x,d,w,16.32,8.18,r,g,n,p,,f,f,,d,a
p,5.5,f,w,n,f,x,f,w,11.79,6.24,r,g,n,u,,f,f,,d,u
p,6.61,x,w,n,f,x,c,w,12.27,7.14,r,g,n,p,,f,f,,d,u
p,5.65,f,t,n,f,x,c,w,16.13,7.91,r,g,n,u,,f,f,,d,a
p,5.97,x,w,e,f,x,c,w,10.85,6.86,r,g,n,u,,f,f,,d,u
p,8.12,f,h,n,f,x,d,w,15.09,8.33,r,g,n,u,,f,f,,d,u
p,8.04,x,t,n,f,x,c,w,13.8,7.68,r,g,n,u,,f,f,,d,u
p,6.62,f,t,n,f,x,d,w,13.18,6.99,r,g,n,p,,f,f,,d,u
p,6.65,f,h,e,f,x,f,w,13.67,8.57,r,g,n,p,,f,f,,d,u
p,6.74,x,w,n,f,x,f,w,11.02,6.72,r,g,n,u,,f,f,,d,a
p,7.36,x,w,e,f,x,d,w,14.04,7.85,r,g,n,u,,f,f,,d,a
p,6.25,f,t,e,f,x,f,w,14.16,7.5,r,g,n,u,,f,f,,d,a
p,6.44,f,w,n,f,x,c,w,11.46,5.72,r,g,n,p,,f,f,,d,a
p,7.37,f,h,e,f,x,d,w,16.78,8.0,r,g,n,u,,f,f,,d,a
p,8.13,f,t,e,f,x,d,w,16.39,7.79,r,g,n,u,,f,f,,d,u
p,8.22,x,h,e,f,x,d,w,17.82,9.21,r,g,n,u,,f,f,,d,u
p,6.62,f,w,e,f,x,f,w,12.35,6.93,r,g,n,p,,f,f,,d,u
p,6.46,f,h,e,f,x,d,w,14.65,7.09,r,g,n,p,,f,f,,d,u
p,6.14,x,t,e,f,x,f,w,10.15,5.25,r,g,n,p,,f,f,,d,a
p,8.11,f,t,n,f,x,f,w,14.01,7.0,r,g,n,u,,f,f,,d,u
p,7.26,x,w,n,f,x,d,w,13.12,7.84,r,g,n,u,,f,f,,d,u
p,7.75,f,w,n,f,x,c,w,16.72,8.32,r,g,n,p,,f,f,,d,a
p,7.64,f,w,n,f,x,f,w,12.62,7.44,r,g,n,p,,f,f,,d,a
p,6.76,x,t,n,f,x,f,w,16.51,8.53,r,g,n,p,,f,f,,d,a
p,5.8,x,h,e,f,x,c,w,10.93,6.33,r,g,n,p,,f,f,,d,a
p,5.93,x,t,e,f,x,f,w,10.53,6.59,r,g,n,u,,f,f,,d,u
p,7.03,f,t,e,f,x,c,w,14.32,8.49,r,g,n,p,,f,f,,d,a
p,7.24,f,h,n,f,x,c,w,13.3,8.12,r,g,n,u,,f,f,,d,u
p,6.06,x,t,n,f,x,c,w,12.26,7.47,r,g,n,p,,f,f,,d,u
